x,y,alpha,err
2.9000000000000000e+01,6.5000000000000000e+01,9.7303207294137861e-01,0.0000000000000000e+00
2.9000000000000000e+01,6.6000000000000000e+01,9.7336058429532579e-01,0.0000000000000000e+00
3.0000000000000000e+01,3.0000000000000000e+00,9.3961077724029018e-01,0.0000000000000000e+00
3.0000000000000000e+01,4.0000000000000000e+00,9.3982151520418877e-01,1.1102230246251565e-16
3.0000000000000000e+01,5.0000000000000000e+00,9.4008914529077958e-01,0.0000000000000000e+00
3.0000000000000000e+01,6.0000000000000000e+00,9.4041129512210331e-01,1.1102230246251565e-16
3.0000000000000000e+01,7.0000000000000000e+00,9.4078518755633445e-01,1.1102230246251565e-16
3.0000000000000000e+01,8.0000000000000000e+00,9.4120770475569127e-01,1.1102230246251565e-16
3.0000000000000000e+01,9.0000000000000000e+00,9.4167545639363959e-01,0.0000000000000000e+00
3.0000000000000000e+01,1.0000000000000000e+01,9.4218484929288571e-01,1.1102230246251565e-16
3.0000000000000000e+01,1.1000000000000000e+01,9.4273215599179161e-01,0.0000000000000000e+00
3.0000000000000000e+01,1.2000000000000000e+01,9.4331358006723953e-01,1.1102230246251565e-16
3.0000000000000000e+01,1.3000000000000000e+01,9.4392531645489230e-01,0.0000000000000000e+00
3.0000000000000000e+01,1.4000000000000000e+01,9.4456360546081508e-01,1.1102230246251565e-16
3.0000000000000000e+01,1.5000000000000000e+01,9.4522477961308293e-01,0.0000000000000000e+00
3.0000000000000000e+01,1.6000000000000000e+01,9.4590530292691732e-01,1.1102230246251565e-16
3.0000000000000000e+01,1.7000000000000000e+01,9.4660180252943471e-01,0.0000000000000000e+00
3.0000000000000000e+01,1.8000000000000000e+01,9.4731109289658788e-01,0.0000000000000000e+00
3.0000000000000000e+01,1.9000000000000000e+01,9.4803019318984993e-01,1.1102230246251565e-16
3.0000000000000000e+01,2.0000000000000000e+01,9.4875633834478723e-01,1.1102230246251565e-16
3.0000000000000000e+01,2.1000000000000000e+01,9.4948698466392123e-01,0.0000000000000000e+00
3.0000000000000000e+01,2.2000000000000000e+01,9.5021981071128869e-01,1.1102230246251565e-16
3.0000000000000000e+01,2.3000000000000000e+01,9.5095271430644202e-01,1.1102230246251565e-16
3.0000000000000000e+01,2.4000000000000000e+01,9.5168380638207295e-01,0.0000000000000000e+00
3.0000000000000000e+01,2.5000000000000000e+01,9.5241140241209687e-01,0.0000000000000000e+00
3.0000000000000000e+01,2.6000000000000000e+01,9.5313401204474757e-01,1.1102230246251565e-16
3.0000000000000000e+01,2.7000000000000000e+01,9.5385032749532350e-01,0.0000000000000000e+00
3.0000000000000000e+01,2.8000000000000000e+01,9.5455921117142595e-01,0.0000000000000000e+00
3.0000000000000000e+01,2.9000000000000000e+01,9.5525968292405894e-01,1.1102230246251565e-16
3.0000000000000000e+01,3.0000000000000000e+01,9.5595090724372755e-01,2.2204460492503131e-16
3.0000000000000000e+01,3.1000000000000000e+01,9.5663218065346167e-01,0.0000000000000000e+00
3.0000000000000000e+01,3.2000000000000000e+01,9.5730291949143709e-01,0.0000000000000000e+00
3.0000000000000000e+01,3.3000000000000000e+01,9.5796264822481825e-01,1.1102230246251565e-16
3.0000000000000000e+01,3.4000000000000000e+01,9.5861098839341030e-01,0.0000000000000000e+00
3.0000000000000000e+01,3.5000000000000000e+01,9.5924764824615849e-01,1.1102230246251565e-16
3.0000000000000000e+01,3.6000000000000000e+01,9.5987241310476246e-01,0.0000000000000000e+00
3.0000000000000000e+01,3.7000000000000000e+01,9.6048513646590794e-01,0.0000000000000000e+00
3.0000000000000000e+01,3.8000000000000000e+01,9.6108573183601131e-01,0.0000000000000000e+00
3.0000000000000000e+01,3.9000000000000000e+01,9.6167416527916139e-01,0.0000000000000000e+00
3.0000000000000000e+01,4.0000000000000000e+01,9.6225044864937626e-01,1.1102230246251565e-16
3.0000000000000000e+01,4.1000000000000000e+01,9.6281463347170626e-01,1.1102230246251565e-16
3.0000000000000000e+01,4.2000000000000000e+01,9.6336680543253173e-01,1.1102230246251565e-16
3.0000000000000000e+01,4.3000000000000000e+01,9.6390707943711507e-01,0.0000000000000000e+00
3.0000000000000000e+01,4.4000000000000000e+01,9.6443559519164179e-01,0.0000000000000000e+00
3.0000000000000000e+01,4.5000000000000000e+01,9.6495251326727582e-01,0.0000000000000000e+00
3.0000000000000000e+01,4.6000000000000000e+01,9.6545801160486600e-01,1.1102230246251565e-16
3.0000000000000000e+01,4.7000000000000000e+01,9.6595228242062148e-01,0.0000000000000000e+00
3.0000000000000000e+01,4.8000000000000000e+01,9.6643552947516642e-01,0.0000000000000000e+00
3.0000000000000000e+01,4.9000000000000000e+01,9.6690796567070003e-01,1.1102230246251565e-16
3.0000000000000000e+01,5.0000000000000000e+01,9.6736981094344676e-01,1.1102230246251565e-16
3.0000000000000000e+01,5.1000000000000000e+01,9.6782129042107368e-01,0.0000000000000000e+00
3.0000000000000000e+01,5.2000000000000000e+01,9.6826263281721692e-01,0.0000000000000000e+00
3.0000000000000000e+01,5.3000000000000000e+01,9.6869406903766364e-01,0.0000000000000000e+00
3.0000000000000000e+01,5.4000000000000000e+01,9.6911583097501708e-01,1.1102230246251565e-16
3.0000000000000000e+01,5.5000000000000000e+01,9.6952815047085028e-01,0.0000000000000000e+00
3.0000000000000000e+01,5.6000000000000000e+01,9.6993125842637051e-01,1.1102230246251565e-16
3.0000000000000000e+01,5.7000000000000000e+01,9.7032538404450752e-01,1.1102230246251565e-16
3.0000000000000000e+01,5.8000000000000000e+01,9.7071075418806774e-01,0.0000000000000000e+00
3.0000000000000000e+01,5.9000000000000000e+01,9.7108759284019452e-01,1.1102230246251565e-16
3.0000000000000000e+01,6.0000000000000000e+01,9.7145612065482501e-01,1.1102230246251565e-16
3.0000000000000000e+01,6.1000000000000000e+01,9.7181655458615501e-01,1.1102230246251565e-16
3.0000000000000000e+01,6.2000000000000000e+01,9.7216910758732289e-01,1.1102230246251565e-16
3.0000000000000000e+01,6.3000000000000000e+01,9.7251398836960146e-01,0.0000000000000000e+00
3.0000000000000000e+01,6.4000000000000000e+01,9.7285140121436209e-01,0.0000000000000000e+00
3.0000000000000000e+01,6.5000000000000000e+01,9.7318154583094807e-01,0.0000000000000000e+00
3.0000000000000000e+01,6.6000000000000000e+01,9.7350461725438020e-01,1.1102230246251565e-16
3.1000000000000000e+01,3.0000000000000000e+00,9.4137411717734520e-01,1.1102230246251565e-16
3.1000000000000000e+01,4.0000000000000000e+00,9.4156643407493268e-01,0.0000000000000000e+00
3.1000000000000000e+01,5.0000000000000000e+00,9.4181085295151334e-01,0.0000000000000000e+00
3.1000000000000000e+01,6.0000000000000000e+00,9.4210533354806947e-01,1.1102230246251565e-16
3.1000000000000000e+01,7.0000000000000000e+00,9.4244748122782440e-01,1.1102230246251565e-16
3.1000000000000000e+01,8.0000000000000000e+00,9.4283459923662316e-01,1.1102230246251565e-16
3.1000000000000000e+01,9.0000000000000000e+00,9.4326374470427743e-01,0.0000000000000000e+00
3.1000000000000000e+01,1.0000000000000000e+01,9.4373178626273979e-01,0.0000000000000000e+00
3.1000000000000000e+01,1.1000000000000000e+01,9.4423546128785163e-01,0.0000000000000000e+00
3.1000000000000000e+01,1.2000000000000000e+01,9.4477143099963445e-01,0.0000000000000000e+00
3.1000000000000000e+01,1.3000000000000000e+01,9.4533633195285494e-01,0.0000000000000000e+00
3.1000000000000000e+01,1.4000000000000000e+01,9.4592682278466367e-01,1.1102230246251565e-16
3.1000000000000000e+01,1.5000000000000000e+01,9.4653962543112724e-01,1.1102230246251565e-16
3.1000000000000000e+01,1.6000000000000000e+01,9.4717156035533623e-01,0.0000000000000000e+00
3.1000000000000000e+01,1.7000000000000000e+01,9.4781957562810093e-01,1.1102230246251565e-16
3.1000000000000000e+01,1.8000000000000000e+01,9.4848076995581809e-01,1.1102230246251565e-16
3.1000000000000000e+01,1.9000000000000000e+01,9.4915240995261108e-01,1.1102230246251565e-16
3.1000000000000000e+01,2.0000000000000000e+01,9.4983194210408040e-01,0.0000000000000000e+00
3.1000000000000000e+01,2.1000000000000000e+01,9.5051699997064465e-01,0.0000000000000000e+00
3.1000000000000000e+01,2.2000000000000000e+01,9.5120540723493785e-01,1.1102230246251565e-16
3.1000000000000000e+01,2.3000000000000000e+01,9.5189517721707395e-01,0.0000000000000000e+00
3.1000000000000000e+01,2.4000000000000000e+01,9.5258450947140516e-01,0.0000000000000000e+00
3.1000000000000000e+01,2.5000000000000000e+01,9.5327178404621338e-01,1.1102230246251565e-16
3.1000000000000000e+01,2.6000000000000000e+01,9.5395555394043352e-01,0.0000000000000000e+00
3.1000000000000000e+01,2.7000000000000000e+01,9.5463453623496541e-01,2.2204460492503131e-16
3.1000000000000000e+01,2.8000000000000000e+01,9.5530760231522838e-01,0.0000000000000000e+00
3.1000000000000000e+01,2.9000000000000000e+01,9.5597376754014529e-01,0.0000000000000000e+00
3.1000000000000000e+01,3.0000000000000000e+01,9.5663218065346167e-01,0.0000000000000000e+00
3.1000000000000000e+01,3.1000000000000000e+01,9.5728211317812395e-01,0.0000000000000000e+00
3.1000000000000000e+01,3.2000000000000000e+01,9.5792294898451069e-01,1.1102230246251565e-16
3.1000000000000000e+01,3.3000000000000000e+01,9.5855417417922029e-01,1.1102230246251565e-16
3.1000000000000000e+01,3.4000000000000000e+01,9.5917536742302301e-01,0.0000000000000000e+00
3.1000000000000000e+01,3.5000000000000000e+01,9.5978619075431804e-01,1.1102230246251565e-16
3.1000000000000000e+01,3.6000000000000000e+01,9.6038638096762741e-01,0.0000000000000000e+00
3.1000000000000000e+01,3.7000000000000000e+01,9.6097574157481513e-01,0.0000000000000000e+00
3.1000000000000000e+01,3.8000000000000000e+01,9.6155413535927692e-01,1.1102230246251565e-16
3.1000000000000000e+01,3.9000000000000000e+01,9.6212147751972832e-01,0.0000000000000000e+00
3.1000000000000000e+01,4.0000000000000000e+01,9.6267772938986695e-01,0.0000000000000000e+00
3.1000000000000000e+01,4.1000000000000000e+01,9.6322289271256756e-01,1.1102230246251565e-16
3.1000000000000000e+01,4.2000000000000000e+01,9.6375700444191248e-01,1.1102230246251565e-16
3.1000000000000000e+01,4.3000000000000000e+01,9.6428013204283602e-01,1.1102230246251565e-16
3.1000000000000000e+01,4.4000000000000000e+01,9.6479236925610690e-01,1.1102230246251565e-16
3.1000000000000000e+01,4.5000000000000000e+01,9.6529383229546606e-01,0.0000000000000000e+00
3.1000000000000000e+01,4.6000000000000000e+01,9.6578465644371481e-01,1.1102230246251565e-16
3.1000000000000000e+01,4.7000000000000000e+01,9.6626499301519220e-01,1.1102230246251565e-16
3.1000000000000000e+01,4.8000000000000000e+01,9.6673500665320378e-01,1.1102230246251565e-16
3.1000000000000000e+01,4.9000000000000000e+01,9.6719487293243134e-01,1.1102230246251565e-16
3.1000000000000000e+01,5.0000000000000000e+01,9.6764477623803036e-01,1.1102230246251565e-16
3.1000000000000000e+01,5.1000000000000000e+01,9.6808490789494139e-01,1.1102230246251565e-16
3.1000000000000000e+01,5.2000000000000000e+01,9.6851546452280712e-01,0.0000000000000000e+00
3.1000000000000000e+01,5.3000000000000000e+01,9.6893664659376788e-01,1.1102230246251565e-16
3.1000000000000000e+01,5.4000000000000000e+01,9.6934865717224494e-01,1.1102230246251565e-16
3.1000000000000000e+01,5.5000000000000000e+01,9.6975170081760176e-01,1.1102230246251565e-16
3.1000000000000000e+01,5.6000000000000000e+01,9.7014598263226548e-01,2.2204460492503131e-16
3.1000000000000000e+01,5.7000000000000000e+01,9.7053170743949113e-01,0.0000000000000000e+00
3.1000000000000000e+01,5.8000000000000000e+01,9.7090907907644275e-01,0.0000000000000000e+00
3.1000000000000000e+01,5.9000000000000000e+01,9.7127829978965852e-01,0.0000000000000000e+00
3.1000000000000000e+01,6.0000000000000000e+01,9.7163956972124499e-01,1.1102230246251565e-16
3.1000000000000000e+01,6.1000000000000000e+01,9.7199308647532590e-01,0.0000000000000000e+00
3.1000000000000000e+01,6.2000000000000000e+01,9.7233904475534527e-01,0.0000000000000000e+00
3.1000000000000000e+01,6.3000000000000000e+01,9.7267763606381075e-01,1.1102230246251565e-16
3.1000000000000000e+01,6.4000000000000000e+01,9.7300904845694847e-01,0.0000000000000000e+00
3.1000000000000000e+01,6.5000000000000000e+01,9.7333346634755291e-01,1.1102230246251565e-16
3.1000000000000000e+01,6.6000000000000000e+01,9.7365107035004328e-01,0.0000000000000000e+00
3.2000000000000000e+01,3.0000000000000000e+00,9.4303779654006503e-01,1.1102230246251565e-16
3.2000000000000000e+01,4.0000000000000000e+00,9.4321377358626135e-01,1.1102230246251565e-16
3.2000000000000000e+01,5.0000000000000000e+00,9.4343757861240174e-01,1.1102230246251565e-16
3.2000000000000000e+01,6.0000000000000000e+00,9.4370744948922503e-01,0.0000000000000000e+00
3.2000000000000000e+01,7.0000000000000000e+00,9.4402131306152470e-01,1.1102230246251565e-16
3.2000000000000000e+01,8.0000000000000000e+00,9.4437682800095446e-01,0.0000000000000000e+00
3.2000000000000000e+01,9.0000000000000000e+00,9.4477143099963445e-01,0.0000000000000000e+00
3.2000000000000000e+01,1.0000000000000000e+01,9.4520238463073236e-01,0.0000000000000000e+00
3.2000000000000000e+01,1.1000000000000000e+01,9.4566682528337287e-01,0.0000000000000000e+00
3.2000000000000000e+01,1.2000000000000000e+01,9.4616180973653929e-01,0.0000000000000000e+00
3.2000000000000000e+01,1.3000000000000000e+01,9.4668435915013582e-01,1.1102230246251565e-16
3.2000000000000000e+01,1.4000000000000000e+01,9.4723149949947993e-01,0.0000000000000000e+00
3.2000000000000000e+01,1.5000000000000000e+01,9.4780029774133212e-01,0.0000000000000000e+00
3.2000000000000000e+01,1.6000000000000000e+01,9.4838789325674122e-01,0.0000000000000000e+00
3.2000000000000000e+01,1.7000000000000000e+01,9.4899152435379386e-01,1.1102230246251565e-16
3.2000000000000000e+01,1.8000000000000000e+01,9.4960854982133491e-01,2.2204460492503131e-16
3.2000000000000000e+01,1.9000000000000000e+01,9.5023646569664133e-01,1.1102230246251565e-16
3.2000000000000000e+01,2.0000000000000000e+01,9.5087291754342151e-01,1.1102230246251565e-16
3.2000000000000000e+01,2.1000000000000000e+01,9.5151570863208101e-01,1.1102230246251565e-16
3.2000000000000000e+01,2.2000000000000000e+01,9.5216280447488710e-01,1.1102230246251565e-16
3.2000000000000000e+01,2.3000000000000000e+01,9.5281233419900369e-01,1.1102230246251565e-16
3.2000000000000000e+01,2.4000000000000000e+01,9.5346258924559235e-01,1.1102230246251565e-16
3.2000000000000000e+01,2.5000000000000000e+01,9.5411201986877181e-01,1.1102230246251565e-16
3.2000000000000000e+01,2.6000000000000000e+01,9.5475922987942907e-01,1.1102230246251565e-16
3.2000000000000000e+01,2.7000000000000000e+01,9.5540297004037267e-01,0.0000000000000000e+00
3.2000000000000000e+01,2.8000000000000000e+01,9.5604213047513786e-01,1.1102230246251565e-16
3.2000000000000000e+01,2.9000000000000000e+01,9.5667573240615023e-01,1.1102230246251565e-16
3.2000000000000000e+01,3.0000000000000000e+01,9.5730291949143709e-01,0.0000000000000000e+00
3.2000000000000000e+01,3.1000000000000000e+01,9.5792294898451069e-01,1.1102230246251565e-16
3.2000000000000000e+01,3.2000000000000000e+01,9.5853518290065265e-01,1.1102230246251565e-16
3.2000000000000000e+01,3.3000000000000000e+01,9.5913907933539810e-01,0.0000000000000000e+00
3.2000000000000000e+01,3.4000000000000000e+01,9.5973418404790689e-01,0.0000000000000000e+00
3.2000000000000000e+01,3.5000000000000000e+01,9.6032012239321674e-01,0.0000000000000000e+00
3.2000000000000000e+01,3.6000000000000000e+01,9.6089659166296237e-01,0.0000000000000000e+00
3.2000000000000000e+01,3.7000000000000000e+01,9.6146335387375570e-01,0.0000000000000000e+00
3.2000000000000000e+01,3.8000000000000000e+01,9.6202022902569695e-01,1.1102230246251565e-16
3.2000000000000000e+01,3.9000000000000000e+01,9.6256708884002640e-01,1.1102230246251565e-16
3.2000000000000000e+01,4.0000000000000000e+01,9.6310385097431739e-01,0.0000000000000000e+00
3.2000000000000000e+01,4.1000000000000000e+01,9.6363047370545485e-01,0.0000000000000000e+00
3.2000000000000000e+01,4.2000000000000000e+01,9.6414695106455428e-01,1.1102230246251565e-16
3.2000000000000000e+01,4.3000000000000000e+01,9.6465330840360941e-01,1.1102230246251565e-16
3.2000000000000000e+01,4.4000000000000000e+01,9.6514959837070513e-01,0.0000000000000000e+00
3.2000000000000000e+01,4.5000000000000000e+01,9.6563589726881294e-01,2.2204460492503131e-16
3.2000000000000000e+01,4.6000000000000000e+01,9.6611230177228324e-01,0.0000000000000000e+00
3.2000000000000000e+01,4.7000000000000000e+01,9.6657892597493800e-01,1.1102230246251565e-16
3.2000000000000000e+01,4.8000000000000000e+01,9.6703589874400886e-01,0.0000000000000000e+00
3.2000000000000000e+01,4.9000000000000000e+01,9.6748336135489421e-01,1.1102230246251565e-16
3.2000000000000000e+01,5.0000000000000000e+01,9.6792146538273560e-01,1.1102230246251565e-16
3.2000000000000000e+01,5.1000000000000000e+01,9.6835037082802855e-01,1.1102230246251565e-16
3.2000000000000000e+01,5.2000000000000000e+01,9.6877024445482496e-01,1.1102230246251565e-16
3.2000000000000000e+01,5.3000000000000000e+01,9.6918125832149060e-01,1.1102230246251565e-16
3.2000000000000000e+01,5.4000000000000000e+01,9.6958358848540949e-01,0.0000000000000000e+00
3.2000000000000000e+01,5.5000000000000000e+01,9.6997741386444603e-01,1.1102230246251565e-16
3.2000000000000000e+01,5.6000000000000000e+01,9.7036291523935814e-01,0.0000000000000000e+00
3.2000000000000000e+01,5.7000000000000000e+01,9.7074027438267863e-01,2.2204460492503131e-16
3.2000000000000000e+01,5.8000000000000000e+01,9.7110967330085030e-01,0.0000000000000000e+00
3.2000000000000000e+01,5.9000000000000000e+01,9.7147129357758755e-01,1.1102230246251565e-16
3.2000000000000000e+01,6.0000000000000000e+01,9.7182531580755005e-01,1.1102230246251565e-16
3.2000000000000000e+01,6.1000000000000000e+01,9.7217191911044776e-01,0.0000000000000000e+00
3.2000000000000000e+01,6.2000000000000000e+01,9.7251128071665383e-01,0.0000000000000000e+00
3.2000000000000000e+01,6.3000000000000000e+01,9.7284357561627954e-01,0.0000000000000000e+00
3.2000000000000000e+01,6.4000000000000000e+01,9.7316897626447263e-01,1.1102230246251565e-16
3.2000000000000000e+01,6.5000000000000000e+01,9.7348765233643519e-01,0.0000000000000000e+00
3.2000000000000000e+01,6.6000000000000000e+01,9.7379977052632838e-01,1.1102230246251565e-16
3.3000000000000000e+01,3.0000000000000000e+00,9.4460999776020438e-01,0.0000000000000000e+00
3.3000000000000000e+01,4.0000000000000000e+00,9.4477143099963445e-01,0.0000000000000000e+00
3.3000000000000000e+01,5.0000000000000000e+00,9.4497686764112943e-01,0.0000000000000000e+00
3.3000000000000000e+01,6.0000000000000000e+00,9.4522477961308293e-01,0.0000000000000000e+00
3.3000000000000000e+01,7.0000000000000000e+00,9.4551336519083029e-01,0.0000000000000000e+00
3.3000000000000000e+01,8.0000000000000000e+00,9.4584058431195306e-01,1.1102230246251565e-16
3.3000000000000000e+01,9.0000000000000000e+00,9.4620419685115431e-01,0.0000000000000000e+00
3.3000000000000000e+01,1.0000000000000000e+01,9.4660180252943471e-01,0.0000000000000000e+00
3.3000000000000000e+01,1.1000000000000000e+01,9.4703088118077905e-01,1.1102230246251565e-16
3.3000000000000000e+01,1.2000000000000000e+01,9.4748883220756996e-01,1.1102230246251565e-16
3.3000000000000000e+01,1.3000000000000000e+01,9.4797301220964181e-01,1.1102230246251565e-16
3.3000000000000000e+01,1.4000000000000000e+01,9.4848076995581809e-01,1.1102230246251565e-16
3.3000000000000000e+01,1.5000000000000000e+01,9.4900947806557423e-01,1.1102230246251565e-16
3.3000000000000000e+01,1.6000000000000000e+01,9.4955656096817054e-01,0.0000000000000000e+00
3.3000000000000000e+01,1.7000000000000000e+01,9.5011951889558066e-01,1.1102230246251565e-16
3.3000000000000000e+01,1.8000000000000000e+01,9.5069594783505462e-01,1.1102230246251565e-16
3.3000000000000000e+01,1.9000000000000000e+01,9.5128355551147648e-01,0.0000000000000000e+00
3.3000000000000000e+01,2.0000000000000000e+01,9.5188017358586341e-01,0.0000000000000000e+00
3.3000000000000000e+01,2.1000000000000000e+01,9.5248376634392207e-01,1.1102230246251565e-16
3.3000000000000000e+01,2.2000000000000000e+01,9.5309243620890649e-01,0.0000000000000000e+00
3.3000000000000000e+01,2.3000000000000000e+01,9.5370442644884534e-01,1.1102230246251565e-16
3.3000000000000000e+01,2.4000000000000000e+01,9.5431812146307093e-01,0.0000000000000000e+00
3.3000000000000000e+01,2.5000000000000000e+01,9.5493204503079321e-01,1.1102230246251565e-16
3.3000000000000000e+01,2.6000000000000000e+01,9.5554485688913249e-01,0.0000000000000000e+00
3.3000000000000000e+01,2.7000000000000000e+01,9.5615534798321444e-01,0.0000000000000000e+00
3.3000000000000000e+01,2.8000000000000000e+01,9.5676243469988365e-01,0.0000000000000000e+00
3.3000000000000000e+01,2.9000000000000000e+01,9.5736515236204656e-01,0.0000000000000000e+00
3.3000000000000000e+01,3.0000000000000000e+01,9.5796264822481825e-01,1.1102230246251565e-16
3.3000000000000000e+01,3.1000000000000000e+01,9.5855417417922029e-01,1.1102230246251565e-16
3.3000000000000000e+01,3.2000000000000000e+01,9.5913907933539810e-01,0.0000000000000000e+00
3.3000000000000000e+01,3.3000000000000000e+01,9.5971680262602244e-01,1.1102230246251565e-16
3.3000000000000000e+01,3.4000000000000000e+01,9.6028686554223119e-01,0.0000000000000000e+00
3.3000000000000000e+01,3.5000000000000000e+01,9.6084886508938716e-01,1.1102230246251565e-16
3.3000000000000000e+01,3.6000000000000000e+01,9.6140246702812682e-01,0.0000000000000000e+00
3.3000000000000000e+01,3.7000000000000000e+01,9.6194739944755359e-01,1.1102230246251565e-16
3.3000000000000000e+01,3.8000000000000000e+01,9.6248344670179953e-01,1.1102230246251565e-16
3.3000000000000000e+01,3.9000000000000000e+01,9.6301044372826816e-01,0.0000000000000000e+00
3.3000000000000000e+01,4.0000000000000000e+01,9.6352827075541525e-01,0.0000000000000000e+00
3.3000000000000000e+01,4.1000000000000000e+01,9.6403684839960324e-01,0.0000000000000000e+00
3.3000000000000000e+01,4.2000000000000000e+01,9.6453613314410303e-01,1.1102230246251565e-16
3.3000000000000000e+01,4.3000000000000000e+01,9.6502611318842757e-01,0.0000000000000000e+00
3.3000000000000000e+01,4.4000000000000000e+01,9.6550680465261784e-01,1.1102230246251565e-16
3.3000000000000000e+01,4.5000000000000000e+01,9.6597824811862509e-01,1.1102230246251565e-16
3.3000000000000000e+01,4.6000000000000000e+01,9.6644050548935523e-01,1.1102230246251565e-16
3.3000000000000000e+01,4.7000000000000000e+01,9.6689365714506970e-01,1.1102230246251565e-16
3.3000000000000000e+01,4.8000000000000000e+01,9.6733779937653841e-01,1.1102230246251565e-16
3.3000000000000000e+01,4.9000000000000000e+01,9.6777304207446835e-01,0.0000000000000000e+00
3.3000000000000000e+01,5.0000000000000000e+01,9.6819950665520216e-01,1.1102230246251565e-16
3.3000000000000000e+01,5.1000000000000000e+01,9.6861732420338453e-01,1.1102230246251565e-16
3.3000000000000000e+01,5.2000000000000000e+01,9.6902663381317289e-01,0.0000000000000000e+00
3.3000000000000000e+01,5.3000000000000000e+01,9.6942758111056215e-01,0.0000000000000000e+00
3.3000000000000000e+01,5.4000000000000000e+01,9.6982031694045101e-01,0.0000000000000000e+00
3.3000000000000000e+01,5.5000000000000000e+01,9.7020499620316880e-01,0.0000000000000000e+00
3.3000000000000000e+01,5.6000000000000000e+01,9.7058177682627356e-01,1.1102230246251565e-16
3.3000000000000000e+01,5.7000000000000000e+01,9.7095081885851320e-01,0.0000000000000000e+00
3.3000000000000000e+01,5.8000000000000000e+01,9.7131228367387901e-01,1.1102230246251565e-16
3.3000000000000000e+01,5.9000000000000000e+01,9.7166633327468943e-01,0.0000000000000000e+00
3.3000000000000000e+01,6.0000000000000000e+01,9.7201312968358067e-01,1.1102230246251565e-16
3.3000000000000000e+01,6.1000000000000000e+01,9.7235283441518539e-01,0.0000000000000000e+00
3.3000000000000000e+01,6.2000000000000000e+01,9.7268560801910675e-01,0.0000000000000000e+00
3.3000000000000000e+01,6.3000000000000000e+01,9.7301160968657752e-01,1.1102230246251565e-16
3.3000000000000000e+01,6.4000000000000000e+01,9.7333099691391267e-01,0.0000000000000000e+00
3.3000000000000000e+01,6.5000000000000000e+01,9.7364392521652277e-01,1.1102230246251565e-16
3.3000000000000000e+01,6.6000000000000000e+01,9.7395054788786839e-01,0.0000000000000000e+00
3.4000000000000000e+01,3.0000000000000000e+00,9.4609803525726677e-01,1.1102230246251565e-16
3.4000000000000000e+01,4.0000000000000000e+00,9.4624648109533449e-01,0.0000000000000000e+00
3.4000000000000000e+01,5.0000000000000000e+00,9.4643549838394869e-01,0.0000000000000000e+00
3.4000000000000000e+01,6.0000000000000000e+00,9.4666375693610472e-01,0.0000000000000000e+00
3.4000000000000000e+01,7.0000000000000000e+00,9.4692968519937792e-01,2.2204460492503131e-16
3.4000000000000000e+01,8.0000000000000000e+00,9.4723149949947993e-01,0.0000000000000000e+00
3.4000000000000000e+01,9.0000000000000000e+00,9.4756723589156178e-01,1.1102230246251565e-16
3.4000000000000000e+01,1.0000000000000000e+01,9.4793478356501715e-01,1.1102230246251565e-16
3.4000000000000000e+01,1.1000000000000000e+01,9.4833191877465350e-01,0.0000000000000000e+00
3.4000000000000000e+01,1.2000000000000000e+01,9.4875633834478723e-01,1.1102230246251565e-16
3.4000000000000000e+01,1.3000000000000000e+01,9.4920569190346338e-01,2.2204460492503131e-16
3.4000000000000000e+01,1.4000000000000000e+01,9.4967761214050783e-01,0.0000000000000000e+00
3.4000000000000000e+01,1.5000000000000000e+01,9.5016974253418274e-01,1.1102230246251565e-16
3.4000000000000000e+01,1.6000000000000000e+01,9.5067976214622729e-01,1.1102230246251565e-16
3.4000000000000000e+01,1.7000000000000000e+01,9.5120540723493785e-01,1.1102230246251565e-16
3.4000000000000000e+01,1.8000000000000000e+01,9.5174448957348312e-01,1.1102230246251565e-16
3.4000000000000000e+01,1.9000000000000000e+01,9.5229491148080947e-01,0.0000000000000000e+00
3.4000000000000000e+01,2.0000000000000000e+01,9.5285467767230625e-01,0.0000000000000000e+00
3.4000000000000000e+01,2.1000000000000000e+01,9.5342190411570948e-01,1.1102230246251565e-16
3.4000000000000000e+01,2.2000000000000000e+01,9.5399482413494940e-01,0.0000000000000000e+00
3.4000000000000000e+01,2.3000000000000000e+01,9.5457179204230502e-01,0.0000000000000000e+00
3.4000000000000000e+01,2.4000000000000000e+01,9.5515128459963439e-01,0.0000000000000000e+00
3.4000000000000000e+01,2.5000000000000000e+01,9.5573190061532565e-01,0.0000000000000000e+00
3.4000000000000000e+01,2.6000000000000000e+01,9.5631235897784805e-01,0.0000000000000000e+00
3.4000000000000000e+01,2.7000000000000000e+01,9.5689149541215679e-01,0.0000000000000000e+00
3.4000000000000000e+01,2.8000000000000000e+01,9.5746825822430703e-01,1.1102230246251565e-16
3.4000000000000000e+01,2.9000000000000000e+01,9.5804170327471183e-01,0.0000000000000000e+00
3.4000000000000000e+01,3.0000000000000000e+01,9.5861098839341030e-01,0.0000000000000000e+00
3.4000000000000000e+01,3.1000000000000000e+01,9.5917536742302301e-01,0.0000000000000000e+00
3.4000000000000000e+01,3.2000000000000000e+01,9.5973418404790689e-01,0.0000000000000000e+00
3.4000000000000000e+01,3.3000000000000000e+01,9.6028686554223119e-01,0.0000000000000000e+00
3.4000000000000000e+01,3.4000000000000000e+01,9.6083291654583214e-01,0.0000000000000000e+00
3.4000000000000000e+01,3.5000000000000000e+01,9.6137191295512059e-01,0.0000000000000000e+00
